longitude,latitude,city,name,rating,reviews_count,price_turkey_shawarma_pita,price_cow_shawarma_pita,price_turkey_shawarma_laffa,price_cow_shawarma_laffa,price_falafel_pita,price_falafel_laffa,price_small_fries,price_big_fries,price_drink,car_park_nearby,price_source,price_notes,google_maps_url
34.8919562,32.1743794,פתח תקווה,שוארמה מפגש הצומת,4.3,7,51,52,60,76,24,31,15,23,11,True,estimated,"Estimated prices, not verified from menu.",https://www.google.com/maps/place/%D7%A9%D7%95%D7%90%D7%A8%D7%9E%D7%94+%D7%9E%D7%A4%D7%92%D7%A9+%D7%94%D7%A6%D7%95%D7%9E%D7%AA%E2%80%AD/data=!4m7!3m6!1s0x151d39003dfc0349:0x62c8de1baa61c28d!8m2!3d32.1743794!4d34.8919562!16s%2Fg%2F11ms4qwhc3!19sChIJSQP8PQA5HRURjcJhqhveyGI?authuser=0&hl=iw&rclk=1
34.9007844,32.1772155,כפר סבא,פינת השווארמה,3.2,13,47,60,63,75,24,33,16,23,10,False,estimated,"Estimated prices, not verified from menu.",https://www.google.com/maps/place/%D7%A4%D7%99%D7%A0%D7%AA+%D7%94%D7%A9%D7%95%D7%95%D7%90%D7%A8%D7%9E%D7%94%E2%80%AD/data=!4m7!3m6!1s0x151d39000af8290d:0xf0c785220cc4fb53!8m2!3d32.1772155!4d34.9007844!16s%2Fg%2F11x5ydy3pg!19sChIJDSn4CgA5HRURU_vEDCKFx_A?authuser=0&hl=iw&rclk=1
34.8743832,32.1807215,רעננה,שווארמה השלושה,3.2,59,47,56,61,74,23,30,16,24,10,True,estimated,"Estimated prices, not verified from menu.",https://www.google.com/maps/place/%D7%A9%D7%95%D7%95%D7%90%D7%A8%D7%9E%D7%94+%D7%94%D7%A9%D7%9C%D7%95%D7%A9%D7%94%E2%80%AD/data=!4m7!3m6!1s0x151d393ac93ad053:0xb134c5de34d28a78!8m2!3d32.1807215!4d34.8743832!16s%2Fg%2F11fs9mchty!19sChIJU9A6yTo5HRUReIrSNN7FNLE?authuser=0&hl=iw&rclk=1
34.8748823,32.1807812,רעננה,שווארמה שואוו,4.0,2,48,57,63,66,21,32,15,26,11,True,estimated,"Estimated prices, not verified from menu.",https://www.google.com/maps/place/%D7%A9%D7%95%D7%95%D7%90%D7%A8%D7%9E%D7%94+%D7%A9%D7%95%D7%90%D7%95%D7%95%E2%80%AD/data=!4m7!3m6!1s0x151d3812c83aedd5:0x1d9b61e791291545!8m2!3d32.1807812!4d34.8748823!16s%2Fg%2F11b6v8zq1z!19sChIJ1e06yBI4HRURRRUpkedhmx0?authuser=0&hl=iw&rclk=1
34.9558296,32.1078902,ראש העין,Shawarma Balev שווארמה בלב,4.3,25,48,54,65,71,23,32,15,26,10,False,estimated,"Estimated prices, not verified from menu.",https://www.google.com/maps/place/Shawarma+Balev+%D7%A9%D7%95%D7%95%D7%90%D7%A8%D7%9E%D7%94+%D7%91%D7%9C%D7%91%E2%80%AD/data=!4m7!3m6!1s0x151d31149e4e5543:0xf8e3ebff2ff4c448!8m2!3d32.1078902!4d34.9558296!16s%2Fg%2F11s5cyt9qm!19sChIJQ1VOnhQxHRURSMT0L__r4_g?authuser=0&hl=iw&rclk=1
35.0464234,32.6935039,דלית אל-כרמל,שווארמה ובס,4.8,501,47,56,60,73,22,30,15,25,10,True,estimated,"Estimated prices, not verified from menu.",https://www.google.com/maps/place/%D7%A9%D7%95%D7%95%D7%90%D7%A8%D7%9E%D7%94+%D7%95%D7%91%D7%A1%E2%80%AD/data=!4m7!3m6!1s0x151dafb454cfc3e9:0xdca483e06a13fee0!8m2!3d32.6935039!4d35.0464234!16s%2Fg%2F11m5d58y52!19sChIJ6cPPVLSvHRUR4P4TauCDpNw?authuser=0&hl=iw&rclk=1
35.0505281,32.6959154,דלית אל-כרמל,שווארמה אלבאשה,4.4,673,49,52,60,67,24,31,15,25,9,True,estimated,"Estimated prices, not verified from menu.",https://www.google.com/maps/place/%D7%A9%D7%95%D7%95%D7%90%D7%A8%D7%9E%D7%94+%D7%90%D7%9C%D7%91%D7%90%D7%A9%D7%94%E2%80%AD/data=!4m7!3m6!1s0x151daf6b9e7f2943:0xa4cdae4a278d9ba8!8m2!3d32.6959154!4d35.0505281!16s%2Fg%2F11rtmjtp_k!19sChIJQyl_nmuvHRURqJuNJ0quzaQ?authuser=0&hl=iw&rclk=1
35.05233,32.6866645,דלית אל-כרמל,שווארמה ענן דלית אל כרמל הודו עגל וכבש,4.9,102,49,59,59,67,21,33,15,26,10,False,estimated,"Estimated prices, not verified from menu.",https://www.google.com/maps/place/%D7%A9%D7%95%D7%95%D7%90%D7%A8%D7%9E%D7%94+%D7%A2%D7%A0%D7%9F+%D7%93%D7%9C%D7%99%D7%AA+%D7%90%D7%9C+%D7%9B%D7%A8%D7%9E%D7%9C+%D7%94%D7%95%D7%93%D7%95+%D7%A2%D7%92%D7%9C+%D7%95%D7%9B%D7%91%D7%A9%E2%80%AD/data=!4m7!3m6!1s0x151dafc56f2ced4d:0xff3ebd0b449fa3aa!8m2!3d32.6866645!4d35.05233!16s%2Fg%2F11rn3vyn4y!19sChIJTe0sb8WvHRURqqOfRAu9Pv8?authuser=0&hl=iw&rclk=1
35.063719,32.705765,חיפה,שווארמה סאמר עוספיה,4.7,233,52,60,59,71,23,30,14,23,10,True,estimated,"Estimated prices, not verified from menu.",https://www.google.com/maps/place/%D7%A9%D7%95%D7%95%D7%90%D7%A8%D7%9E%D7%94+%D7%A1%D7%90%D7%9E%D7%A8+%D7%A2%D7%95%D7%A1%D7%A4%D7%99%D7%94%E2%80%AD/data=!4m7!3m6!1s0x151dafedb33ded09:0xf516b1c40a857824!8m2!3d32.705765!4d35.063719!16s%2Fg%2F11h2bws28l!19sChIJCe09s-2vHRURJHiFCsSxFvU?authuser=0&hl=iw&rclk=1
35.0505693,32.6910896,דלית אל-כרמל,שווארמה וטאבון אלחדיד,4.4,270,45,59,64,74,21,30,16,23,11,False,estimated,"Estimated prices, not verified from menu.",https://www.google.com/maps/place/%D7%A9%D7%95%D7%95%D7%90%D7%A8%D7%9E%D7%94+%D7%95%D7%98%D7%90%D7%91%D7%95%D7%9F+%D7%90%D7%9C%D7%97%D7%93%D7%99%D7%93%E2%80%AD/data=!4m7!3m6!1s0x151daf6fe4471235:0xf11ab4a7ae0bb5b8!8m2!3d32.6910896!4d35.0505693!16s%2Fg%2F11cs6hdh67!19sChIJNRJH5G-vHRURuLULrqe0GvE?authuser=0&hl=iw&rclk=1
35.0624589,32.6879318,דלית אל-כרמל,Shawarma el Amal,4.5,674,51,56,61,73,24,30,16,24,10,True,estimated,"Estimated prices, not verified from menu.",https://www.google.com/maps/place/Shawarma+el+Amal/data=!4m7!3m6!1s0x151daf0d61bcc78d:0x2df92adc0110d6f!8m2!3d32.6879318!4d35.0624589!16s%2Fg%2F11c4bd_1q6!19sChIJjce8YQ2vHRURbw0RwK2S3wI?authuser=0&hl=iw&rclk=1
35.0481144,32.6928556,דלית אל-כרמל,Shawarma 11,4.7,963,49,55,62,76,22,29,16,26,9,True,estimated,"Estimated prices, not verified from menu.",https://www.google.com/maps/place/Shawarma+11/data=!4m7!3m6!1s0x151daf7ac917bb81:0xbc9d67795b105acb!8m2!3d32.6928556!4d35.0481144!16s%2Fg%2F11gbrfm07p!19sChIJgbsXyXqvHRURy1oQW3lnnbw?authuser=0&hl=iw&rclk=1
34.8983805,32.1323995,פתח תקווה,המיצלה מסעדה שווארמה ובשרים על האש,4.3,446,48,54,61,75,21,32,15,25,11,True,estimated,"Estimated prices, not verified from menu.",https://www.google.com/maps/place/%D7%94%D7%9E%D7%99%D7%A6%D7%9C%D7%94+%D7%9E%D7%A1%D7%A2%D7%93%D7%94+%D7%A9%D7%95%D7%95%D7%90%D7%A8%D7%9E%D7%94+%D7%95%D7%91%D7%A9%D7%A8%D7%99%D7%9D+%D7%A2%D7%9C+%D7%94%D7%90%D7%A9%E2%80%AD/data=!4m7!3m6!1s0x151d37a258fc0b5b:0xabcb2f4b361280ab!8m2!3d32.1323995!4d34.8983805!16s%2Fg%2F11g8_2z4yt!19sChIJWwv8WKI3HRURq4ASNksvy6s?authuser=0&hl=iw&rclk=1
35.0610001,32.6870772,דלית אל-כרמל,שווארמה פאדי,4.7,7,50,52,66,76,24,30,16,23,11,True,estimated,"Estimated prices, not verified from menu.",https://www.google.com/maps/place/%D7%A9%D7%95%D7%95%D7%90%D7%A8%D7%9E%D7%94+%D7%A4%D7%90%D7%93%D7%99%E2%80%AD/data=!4m7!3m6!1s0x151daf4da8802f15:0xc56700b42fdd6a02!8m2!3d32.6870772!4d35.0610001!16s%2Fg%2F11ts19z3tf!19sChIJFS-AqE2vHRURAmrdL7QAZ8U?authuser=0&hl=iw&rclk=1
34.9259498,32.1735091,פתח תקווה,שווארמה של צורי הגדול,4.3,76,50,58,62,67,22,33,16,24,10,True,estimated,"Estimated prices, not verified from menu.",https://www.google.com/maps/place/%D7%A9%D7%95%D7%95%D7%90%D7%A8%D7%9E%D7%94+%D7%A9%D7%9C+%D7%A6%D7%95%D7%A8%D7%99+%D7%94%D7%92%D7%93%D7%95%D7%9C%E2%80%AD/data=!4m7!3m6!1s0x151d39d2c3013deb:0x731f35491f57106a!8m2!3d32.1735091!4d34.9259498!16s%2Fg%2F11tnxxdtz8!19sChIJ6z0Bw9I5HRURahBXH0k1H3M?authuser=0&hl=iw&rclk=1
34.9788532,32.2836132,קלנסווה,שווארמה אבו ראמי,4.8,64,51,52,60,76,24,29,14,23,10,False,estimated,"Estimated prices, not verified from menu.",https://www.google.com/maps/place/%D7%A9%D7%95%D7%95%D7%90%D7%A8%D7%9E%D7%94+%D7%90%D7%91%D7%95+%D7%A8%D7%90%D7%9E%D7%99%E2%80%AD/data=!4m7!3m6!1s0x151d3d0fdb01fa69:0x9334cebce5166031!8m2!3d32.2836132!4d34.9788532!16s%2Fg%2F11m_kx1z3j!19sChIJafoB2w89HRURMWAW5bzONJM?authuser=0&hl=iw&rclk=1
35.5369303,32.7882416,טבריה,המשבעה - כשר למהדרין - שווארמה גריל ישראלי,4.6,211,47,60,66,76,23,32,16,27,11,True,estimated,"Estimated prices, not verified from menu.",https://www.google.com/maps/place/%D7%94%D7%9E%D7%A9%D7%91%D7%A2%D7%94+-+%D7%9B%D7%A9%D7%A8+%D7%9C%D7%9E%D7%94%D7%93%D7%A8%D7%99%D7%9F+-+%D7%A9%D7%95%D7%95%D7%90%D7%A8%D7%9E%D7%94+%D7%92%D7%A8%D7%99%D7%9C+%D7%99%D7%A9%D7%A8%D7%90%D7%9C%D7%99%E2%80%AD/data=!4m7!3m6!1s0x151c3e4ee55861c1:0xffe578093cb6a38f!8m2!3d32.7882416!4d35.5369303!16s%2Fg%2F11hbfhz71q!19sChIJwWFY5U4-HBURj6O2PAl45f8?authuser=0&hl=iw&rclk=1
35.1040227,32.805158,קרית אתא,שווארמה מומי,4.1,31,49,59,69,78,24,29,17,27,11,True,estimated,"Estimated prices, not verified from menu.",https://www.google.com/maps/place/%D7%A9%D7%95%D7%95%D7%90%D7%A8%D7%9E%D7%94+%D7%9E%D7%95%D7%9E%D7%99%E2%80%AD/data=!4m7!3m6!1s0x151db79d3e613163:0x8d0780543e9ec905!8m2!3d32.805158!4d35.1040227!16s%2Fg%2F11s974xfbm!19sChIJYzFhPp23HRURBcmePlSAB40?authuser=0&hl=iw&rclk=1
34.9728871,32.7611575,טירת כרמל,שווארמה בעיר,5.0,1,53,56,62,70,24,34,16,25,11,False,estimated,"Estimated prices, not verified from menu.",https://www.google.com/maps/place/%D7%A9%D7%95%D7%95%D7%90%D7%A8%D7%9E%D7%94+%D7%91%D7%A2%D7%99%D7%A8%E2%80%AD/data=!4m7!3m6!1s0x151da4c9fe3b482b:0x704aaff9cb75305d!8m2!3d32.7611575!4d34.9728871!16s%2Fg%2F11hzsvr6dq!19sChIJK0g7_smkHRURXTB1y_mvSnA?authuser=0&hl=iw&rclk=1
34.9104745,32.4390802,חדרה,שאולי אקספרס שווארמה,4.4,4383,49,51,62,67,20,28,13,22,9,True,estimated,"Estimated prices, not verified from menu.",https://www.google.com/maps/place/%D7%A9%D7%90%D7%95%D7%9C%D7%99+%D7%90%D7%A7%D7%A1%D7%A4%D7%A8%D7%A1+%D7%A9%D7%95%D7%95%D7%90%D7%A8%D7%9E%D7%94%E2%80%AD/data=!4m7!3m6!1s0x151d1259dc3d0fdd:0xfc40ed18bf3837f1!8m2!3d32.4390802!4d34.9104745!16s%2Fg%2F11c6v5h_xl!19sChIJ3Q893FkSHRUR8Tc4vxjtQPw?authuser=0&hl=iw&rclk=1
34.911033,32.439245,חדרה,שווארמה ענאן,4.2,599,49,50,61,70,21,27,15,23,10,True,estimated,"Estimated prices, not verified from menu.",https://www.google.com/maps/place/%D7%A9%D7%95%D7%95%D7%90%D7%A8%D7%9E%D7%94+%D7%A2%D7%A0%D7%90%D7%9F%E2%80%AD/data=!4m7!3m6!1s0x151d124252d125bb:0xd790bb5f7ee4a7a3!8m2!3d32.439245!4d34.911033!16s%2Fg%2F1tdj71yz!19sChIJuyXRUkISHRURo6fkfl-7kNc?authuser=0&hl=iw&rclk=1
34.9164366,32.435803,חדרה,שווארמה שי,4.0,103,45,50,61,71,20,29,14,24,9,True,estimated,"Estimated prices, not verified from menu.",https://www.google.com/maps/place/%D7%A9%D7%95%D7%95%D7%90%D7%A8%D7%9E%D7%94+%D7%A9%D7%99%E2%80%AD/data=!4m7!3m6!1s0x151d125016b43745:0x2abbfe9626f958fa!8m2!3d32.435803!4d34.9164366!16s%2Fg%2F11ddykbd7z!19sChIJRTe0FlASHRUR-lj5Jpb-uyo?authuser=0&hl=iw&rclk=1
34.9207155,32.4364215,חדרה,שווארמה זוהר,4.2,58,44,49,56,68,21,27,14,23,10,True,estimated,"Estimated prices, not verified from menu.",https://www.google.com/maps/place/%D7%A9%D7%95%D7%95%D7%90%D7%A8%D7%9E%D7%94+%D7%96%D7%95%D7%94%D7%A8%E2%80%AD/data=!4m7!3m6!1s0x151d1245992f1fe9:0x3d3885da200d6892!8m2!3d32.4364215!4d34.9207155!16s%2Fg%2F11g8f_mbrj!19sChIJ6R8vmUUSHRURkmgNINqFOD0?authuser=0&hl=iw&rclk=1
34.9233217,32.4389918,חדרה,אלוף השווארמה,3.3,69,47,48,62,71,21,29,15,24,10,True,estimated,"Estimated prices, not verified from menu.",https://www.google.com/maps/place/%D7%90%D7%9C%D7%95%D7%A3+%D7%94%D7%A9%D7%95%D7%95%D7%90%D7%A8%D7%9E%D7%94%E2%80%AD/data=!4m7!3m6!1s0x151d1246a60dbd35:0xe8f9cce7dfab516b!8m2!3d32.4389918!4d34.9233217!16s%2Fg%2F11c5s9whyx!19sChIJNb0NpkYSHRURa1Gr3-fM-eg?authuser=0&hl=iw&rclk=1
34.9215658,32.4379569,חדרה,שווארמה,3.0,6,49,53,62,70,20,30,14,21,10,True,estimated,"Estimated prices, not verified from menu.",https://www.google.com/maps/place/%D7%A9%D7%95%D7%95%D7%90%D7%A8%D7%9E%D7%94%E2%80%AD/data=!4m7!3m6!1s0x151d13ff183e2143:0x9eddf85d0f6ba56e!8m2!3d32.4379569!4d34.9215658!16s%2Fg%2F11jnqxr6hh!19sChIJQyE-GP8THRURbqVrD1343Z4?authuser=0&hl=iw&rclk=1
34.920878,32.442785,חדרה,"שווארמה א.ש. בע""מ",,1,49,56,63,69,22,28,15,24,9,False,estimated,"Estimated prices, not verified from menu.",https://www.google.com/maps/place/%D7%A9%D7%95%D7%95%D7%90%D7%A8%D7%9E%D7%94+%D7%90.%D7%A9.+%D7%91%D7%A2%22%D7%9E%E2%80%AD/data=!4m7!3m6!1s0x151d124252d125bb:0x48ed46e2d231d361!8m2!3d32.442785!4d34.920878!16s%2Fg%2F1tfv7p09!19sChIJuyXRUkISHRURYdMx0uJG7Ug?authuser=0&hl=iw&rclk=1
34.9724845,32.4748011,פרדס חנה,מרכז השווארמה פרדס חנה,4.1,351,48,56,56,69,20,27,14,23,10,True,estimated,"Estimated prices, not verified from menu.",https://www.google.com/maps/place/%D7%9E%D7%A8%D7%9B%D7%96+%D7%94%D7%A9%D7%95%D7%95%D7%90%D7%A8%D7%9E%D7%94+%D7%A4%D7%A8%D7%93%D7%A1+%D7%97%D7%A0%D7%94%E2%80%AD/data=!4m7!3m6!1s0x151d0fefc37c3b1f:0x36dc0790131fff6c!8m2!3d32.4748011!4d34.9724845!16s%2Fg%2F11vzbym8m1!19sChIJHzt8w-8PHRURbP8fE5AH3DY?authuser=0&hl=iw&rclk=1
34.990021,32.4710409,פרדס חנה,שווארמה לשלום - שווארמה בפרדס חנה כרכור | כשר,4.5,325,42,50,62,69,20,29,14,25,9,False,estimated,"Estimated prices, not verified from menu.",https://www.google.com/maps/place/%D7%A9%D7%95%D7%95%D7%90%D7%A8%D7%9E%D7%94+%D7%9C%D7%A9%D7%9C%D7%95%D7%9D+-+%D7%A9%D7%95%D7%95%D7%90%D7%A8%D7%9E%D7%94+%D7%91%D7%A4%D7%A8%D7%93%D7%A1+%D7%97%D7%A0%D7%94+%D7%9B%D7%A8%D7%9B%D7%95%D7%A8+%7C+%D7%9B%D7%A9%D7%A8%E2%80%AD/data=!4m7!3m6!1s0x151d0f4c848f2deb:0xab0643322d83aa4a!8m2!3d32.4710409!4d34.990021!16s%2Fg%2F11vqzqkn0m!19sChIJ6y2PhEwPHRURSqqDLTJDBqs?authuser=0&hl=iw&rclk=1
35.3148828,32.6188431,עפולה,אבאלה שווארמה עפולה,4.3,71,44,52,55,63,21,26,13,22,9,True,estimated,"Estimated prices, not verified from menu.",https://www.google.com/maps/place/%D7%90%D7%91%D7%90%D7%9C%D7%94+%D7%A9%D7%95%D7%95%D7%90%D7%A8%D7%9E%D7%94+%D7%A2%D7%A4%D7%95%D7%9C%D7%94%E2%80%AD/data=!4m7!3m6!1s0x151c51cbae8895c9:0xd73afc5811f24fa7!8m2!3d32.6188431!4d35.3148828!16s%2Fg%2F11lzn7nns4!19sChIJyZWIrstRHBURp0_yEVj8Otc?authuser=0&hl=iw&rclk=1
35.2917741,32.60897,עפולה,השווארמיה מאבו גוש עפולה,3.6,98,43,52,57,63,19,28,14,22,9,True,estimated,"Estimated prices, not verified from menu.",https://www.google.com/maps/place/%D7%94%D7%A9%D7%95%D7%95%D7%90%D7%A8%D7%9E%D7%99%D7%94+%D7%9E%D7%90%D7%91%D7%95+%D7%92%D7%95%D7%A9+%D7%A2%D7%A4%D7%95%D7%9C%D7%94%E2%80%AD/data=!4m7!3m6!1s0x151c53d6a78de41d:0x171a35ec7ea93073!8m2!3d32.60897!4d35.2917741!16s%2Fg%2F11vwknfn0f!19sChIJHeSNp9ZTHBURczCpfuw1Ghc?authuser=0&hl=iw&rclk=1
35.2980996,32.6052274,עפולה,שווארמה בגט אבו האני עפולה,4.1,33,45,46,54,65,19,29,14,23,10,True,estimated,"Estimated prices, not verified from menu.",https://www.google.com/maps/place/%D7%A9%D7%95%D7%95%D7%90%D7%A8%D7%9E%D7%94+%D7%91%D7%92%D7%98+%D7%90%D7%91%D7%95+%D7%94%D7%90%D7%A0%D7%99+%D7%A2%D7%A4%D7%95%D7%9C%D7%94%E2%80%AD/data=!4m7!3m6!1s0x151c53f63eb99f09:0xbf68e3837cdcfd50!8m2!3d32.6052274!4d35.2980996!16s%2Fg%2F11krtxc8kr!19sChIJCZ-5PvZTHBURUP3cfIPjaL8?authuser=0&hl=iw&rclk=1
35.3255518,32.6325738,עפולה,שווארמה התאומים עפולה,4.5,52,44,49,59,62,21,28,14,20,9,False,estimated,"Estimated prices, not verified from menu.",https://www.google.com/maps/place/%D7%A9%D7%95%D7%95%D7%90%D7%A8%D7%9E%D7%94+%D7%94%D7%AA%D7%90%D7%95%D7%9E%D7%99%D7%9D+%D7%A2%D7%A4%D7%95%D7%9C%D7%94%E2%80%AD/data=!4m7!3m6!1s0x151c518a3ad6aa71:0x62405bbf84614d5b!8m2!3d32.6325738!4d35.3255518!16s%2Fg%2F11sjlqh4sx!19sChIJcarWOopRHBURW01hhL9bQGI?authuser=0&hl=iw&rclk=1
35.3132243,32.620264,עפולה,שווארמה העמק,3.8,77,43,46,58,62,18,28,14,23,10,True,estimated,"Estimated prices, not verified from menu.",https://www.google.com/maps/place/%D7%A9%D7%95%D7%95%D7%90%D7%A8%D7%9E%D7%94+%D7%94%D7%A2%D7%9E%D7%A7%E2%80%AD/data=!4m7!3m6!1s0x151c51832fb8fbb1:0xfb2a3b5eb9abbdad!8m2!3d32.620264!4d35.3132243!16s%2Fg%2F11g888n9np!19sChIJsfu4L4NRHBURrb2ruV47Kvs?authuser=0&hl=iw&rclk=1
35.2897181,32.6172121,עפולה,שווארמה בעמק,3.0,2,43,47,53,66,21,29,13,20,10,False,estimated,"Estimated prices, not verified from menu.",https://www.google.com/maps/place/%D7%A9%D7%95%D7%95%D7%90%D7%A8%D7%9E%D7%94+%D7%91%D7%A2%D7%9E%D7%A7%E2%80%AD/data=!4m7!3m6!1s0x151c53cfb1f853f3:0xf0dfc1cd4bf92eea!8m2!3d32.6172121!4d35.2897181!16s%2Fg%2F11h51k2719!19sChIJ81P4sc9THBUR6i75S83B3_A?authuser=0&hl=iw&rclk=1
35.290536,32.6089953,עפולה,שווארמה,,1,44,53,58,65,18,26,14,20,8,True,estimated,"Estimated prices, not verified from menu.",https://www.google.com/maps/place/%D7%A9%D7%95%D7%95%D7%90%D7%A8%D7%9E%D7%94%E2%80%AD/data=!4m7!3m6!1s0x151c53c3423516ef:0xe6d3937fd2c94e47!8m2!3d32.6089953!4d35.290536!16s%2Fg%2F11hzsvyq03!19sChIJ7xY1QsNTHBURR07J0n-T0-Y?authuser=0&hl=iw&rclk=1
35.1040631,32.8051458,קרית אתא,סמי שווארמה ובשר על האש | שווארמה בקריית אתא,3.6,38,42,46,57,62,19,28,14,20,10,True,estimated,"Estimated prices, not verified from menu.",https://www.google.com/maps/place/%D7%A1%D7%9E%D7%99+%D7%A9%D7%95%D7%95%D7%90%D7%A8%D7%9E%D7%94+%D7%95%D7%91%D7%A9%D7%A8+%D7%A2%D7%9C+%D7%94%D7%90%D7%A9+%7C+%D7%A9%D7%95%D7%95%D7%90%D7%A8%D7%9E%D7%94+%D7%91%D7%A7%D7%A8%D7%99%D7%99%D7%AA+%D7%90%D7%AA%D7%90%E2%80%AD/data=!4m7!3m6!1s0x151db7ec63d1c291:0x76818cc59c0445d!8m2!3d32.8051458!4d35.1040631!16s%2Fg%2F11l6glhphb!19sChIJkcLRY-y3HRURXUTAWcwYaAc?authuser=0&hl=iw&rclk=1
35.3439281,32.7547484,כפר כנא,שווארמה ואיל אלנח'יל,4.6,199,40,46,59,59,19,27,13,22,10,False,estimated,"Estimated prices, not verified from menu.",https://www.google.com/maps/place/%D7%A9%D7%95%D7%95%D7%90%D7%A8%D7%9E%D7%94+%D7%95%D7%90%D7%99%D7%9C+%D7%90%D7%9C%D7%A0%D7%97%27%D7%99%D7%9C%E2%80%AD/data=!4m7!3m6!1s0x151c49d8dd58b0d1:0xcb6a383ac34b05ce!8m2!3d32.7547484!4d35.3439281!16s%2Fg%2F11j8pdq5kf!19sChIJ0bBY3dhJHBURzgVLwzo4ass?authuser=0&hl=iw&rclk=1
35.2971787,32.7004593,נצרת,שווארמה אלוואכד,4.4,130,41,51,57,65,21,26,14,21,9,True,estimated,"Estimated prices, not verified from menu.",https://www.google.com/maps/place/%D7%A9%D7%95%D7%95%D7%90%D7%A8%D7%9E%D7%94+%D7%90%D7%9C%D7%95%D7%95%D7%90%D7%9B%D7%93%E2%80%AD/data=!4m7!3m6!1s0x151c4dd36127abef:0x4d2d97629751be3c!8m2!3d32.7004593!4d35.2971787!16s%2Fg%2F11bzyx03mx!19sChIJ76snYdNNHBURPL5Rl2KXLU0?authuser=0&hl=iw&rclk=1
35.2554129,32.8097206,כפר מנדא,שוארמה אחים סומו,4.4,9,46,51,58,67,19,26,14,23,8,False,estimated,"Estimated prices, not verified from menu.",https://www.google.com/maps/place/%D7%A9%D7%95%D7%90%D7%A8%D7%9E%D7%94+%D7%90%D7%97%D7%99%D7%9D+%D7%A1%D7%95%D7%9E%D7%95%E2%80%AD/data=!4m7!3m6!1s0x151c4b5ca0a4e031:0x46c80cd16acd0095!8m2!3d32.8097206!4d35.2554129!16s%2Fg%2F11q22cjs33!19sChIJMeCkoFxLHBURlQDNatEMyEY?authuser=0&hl=iw&rclk=1
35.3251113,32.6321656,עפולה,שווארמה מאיר,,1,44,49,59,63,19,26,13,21,10,False,estimated,"Estimated prices, not verified from menu.",https://www.google.com/maps/place/%D7%A9%D7%95%D7%95%D7%90%D7%A8%D7%9E%D7%94+%D7%9E%D7%90%D7%99%D7%A8%E2%80%AD/data=!4m7!3m6!1s0x151c51bfe76af2c3:0x6b240c6c21583a01!8m2!3d32.6321656!4d35.3251113!16s%2Fg%2F11b6vcfxsk!19sChIJw_Jq579RHBURATpYIWwMJGs?authuser=0&hl=iw&rclk=1
35.0959895,33.0066736,נהריה,"שפע שווארמה - בד""ץ מחפוד",4.7,44,42,48,54,67,20,27,15,22,9,True,estimated,"Estimated prices, not verified from menu.",https://www.google.com/maps/place/%D7%A9%D7%A4%D7%A2+%D7%A9%D7%95%D7%95%D7%90%D7%A8%D7%9E%D7%94+-+%D7%91%D7%93%22%D7%A5+%D7%9E%D7%97%D7%A4%D7%95%D7%93%E2%80%AD/data=!4m7!3m6!1s0x151dcf00083e8ff3:0xbef95e560114c7e9!8m2!3d33.0066736!4d35.0959895!16s%2Fg%2F11y149hhdp!19sChIJ848-CADPHRUR6ccUAVZe-b4?authuser=0&hl=iw&rclk=1
35.0466388,32.6933437,דלית אל-כרמל,שווארמה סמי,5.0,234,46,52,55,60,20,25,13,20,9,True,estimated,"Estimated prices, not verified from menu.",https://www.google.com/maps/place/%D7%A9%D7%95%D7%95%D7%90%D7%A8%D7%9E%D7%94+%D7%A1%D7%9E%D7%99%E2%80%AD/data=!4m7!3m6!1s0x151daf005af14ea5:0xdb95a2e7c6042d10!8m2!3d32.6933437!4d35.0466388!16s%2Fg%2F11ymc66d3z!19sChIJpU7xWgCvHRUREC0Exueilds?authuser=0&hl=iw&rclk=1
35.1050362,32.6631699,יקנעם,שווארמה ביקנעם - שווארמה יזראלוב,4.0,83,42,53,52,63,21,28,13,23,9,True,estimated,"Estimated prices, not verified from menu.",https://www.google.com/maps/place/%D7%A9%D7%95%D7%95%D7%90%D7%A8%D7%9E%D7%94+%D7%91%D7%99%D7%A7%D7%A0%D7%A2%D7%9D+-+%D7%A9%D7%95%D7%95%D7%90%D7%A8%D7%9E%D7%94+%D7%99%D7%96%D7%A8%D7%90%D7%9C%D7%95%D7%91%E2%80%AD/data=!4m7!3m6!1s0x151dae954ffa282d:0x5ecf82e805d020e4!8m2!3d32.6631699!4d35.1050362!16s%2Fg%2F11kmc93snw!19sChIJLSj6T5WuHRUR5CDQBeiCz14?authuser=0&hl=iw&rclk=1
35.1548998,32.5235631,אום אל פחם,שוארמה פותאפיט,4.7,15,40,50,59,67,20,26,14,23,9,False,estimated,"Estimated prices, not verified from menu.",https://www.google.com/maps/place/%D7%A9%D7%95%D7%90%D7%A8%D7%9E%D7%94+%D7%A4%D7%95%D7%AA%D7%90%D7%A4%D7%99%D7%98%E2%80%AD/data=!4m7!3m6!1s0x151d010d8e1eb13f:0xcd0cca5d710c1bb5!8m2!3d32.5235631!4d35.1548998!16s%2Fg%2F11h5w4vpnw!19sChIJP7Eejg0BHRURtRsMcV3KDM0?authuser=0&hl=iw&rclk=1
